id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22923961,"Huge Double with Ensuite & Closet, Modernist 200m2",17333750,Paul,Eixample,l'Antiga Esquerra de l'Eixample,41.38714,2.16405,Private room,90,1,184,2020-02-07,7.44,1,216
22931578,perfecta2 habitacion privada en piso compartido,169823025,Maria,Eixample,la Dreta de l'Eixample,41.39518,2.16207,Private room,36,1,36,2019-08-24,1.45,2,357
22932497,SA1 - Cozy & bright apartment near Plaza España,43565515,Homes In Blue,Eixample,Sant Antoni,41.37898,2.15791,Entire home/apt,5000,32,0,,,41,33
22936859,Oasis room in the heart of Barcelona,136042328,Tatyana,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38389,2.18355,Private room,300,2,34,2019-09-17,1.41,1,0
22937214,Hab naranja san joan,771458,Rita,Eixample,el Fort Pienc,41.39429,2.17682,Private room,30,32,2,2019-08-24,0.10,14,229
22941148,Comodo habotacion,160300782,Alex,Sant Martí,Sant Martí de Provençals,41.4149,2.1959,Private room,25,3,1,2018-04-17,0.04,1,0
22941263,Barcelona Central safe doble room.,169913045,Manuel,Eixample,el Fort Pienc,41.39329,2.18065,Private room,45,3,43,2020-02-02,1.79,2,47
22947906,Las garantías y calidad de LUDERNA en Barcelona,30833658,Luderna,Eixample,la Sagrada Família,41.40741,2.17424,Entire home/apt,60,32,9,2020-01-14,0.39,1,99
22949272,Be Barcelona - Plaza Catalunya Nice and Comfy 2.3 (MP4),40676061,Be Barcelona,Eixample,la Dreta de l'Eixample,41.38912,2.17592,Entire home/apt,148,1,95,2020-02-01,3.84,20,256
22949323,villa maravilla,35866575,Monica,Sarrià-Sant Gervasi,Sarrià,41.41055,2.11271,Private room,100,3,0,,,1,0
22949324,Llar Sharing,12897751,Natalia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40542,2.17045,Private room,51,4,18,2019-11-27,0.81,2,47
22949939,SUPERIOR APARTMENT CLOSE TO RAMBLA CATALUNYA,1744516,Silvia & Luís,Eixample,l'Antiga Esquerra de l'Eixample,41.39257,2.15436,Entire home/apt,180,3,29,2020-01-26,1.22,19,254
22950949,Paseo de Gracia Apartment 4 1,9784103,Apartime,Eixample,la Dreta de l'Eixample,41.39462,2.17019,Entire home/apt,100,3,15,2020-01-28,0.62,27,313
22952251,1841 - AB Eixample Ausiàs Marc - Contemporary 3-Bedroom Apartment with a Balcony near Parc de la Ciutadella,4459553,Eva&Jack,Eixample,el Fort Pienc,41.39749,2.18273,Entire home/apt,420,2,16,2020-01-12,0.72,152,333
22952256,1940 - AB Gràcia Charm Apartment 3-1 - Charming 3-Bedroom Apartment with a Balcony in Gràcia,4459553,Eva&Jack,Gràcia,la Vila de Gràcia,41.40261,2.15244,Entire home/apt,400,2,23,2020-01-26,1.01,152,322
22952261,2111 - AB Modern Gràcia Apartment - Modern 2-Bedroom Apartment near Passeig de Gràcia,4459553,Eva&Jack,Gràcia,la Vila de Gràcia,41.39975,2.15341,Entire home/apt,400,2,16,2020-01-09,0.71,152,326
22952984,Chatzy Bedroom,170034147,Chatzy,Eixample,la Sagrada Família,41.40227,2.17689,Private room,45,2,82,2020-02-02,3.43,1,14
22954514,Private room in the centre of Barcelona,169913045,Manuel,Eixample,el Fort Pienc,41.39329,2.18065,Private room,19,30,61,2020-01-31,2.54,2,67
22958216,Cozy room in the centre of Barcelona,22456839,Barcelona,Ciutat Vella,el Barri Gòtic,41.38255,2.17741,Private room,18,1,0,,,1,0
22963073,Appartement SAGRADA FAMILIA,160739768,Clemence,Eixample,la Sagrada Família,41.4073,2.18159,Private room,40,1,0,,,1,0
22964568,Home sharing Vicent “La Flor de Balboa”,25021923,Felix Vicente,Ciutat Vella,la Barceloneta,41.38215,2.18868,Private room,89,2,38,2019-10-12,1.68,1,0
22965293,Inside but shinny double room,93726371,Diana,Sants-Montjuïc,el Poble Sec,41.37283,2.16508,Private room,20,2,2,2018-02-06,0.08,1,0
22967713,Sagrada Familia Apartament,104217467,Consuelo,Sant Martí,el Clot,41.40722,2.18494,Entire home/apt,80,5,0,,,1,272
22970446,Apartamento muy luminoso en pleno centro de Bcn,167164715,Karina,Eixample,el Fort Pienc,41.39646,2.17823,Private room,70,1,0,,,1,0
22974310,"Cozy SingleRoom, ONLY FOR WOMEN! City Center!",24625668,Ada,Eixample,Sant Antoni,41.38173,2.16112,Private room,31,2,99,2020-01-31,4.02,2,47
22977351,Private room double bed/приватная комнатаBarcelona,78774930,Felipe,Nou Barris,les Roquetes,41.44745,2.17815,Private room,30,1,26,2019-08-18,1.05,2,0
22978545,Apartment Eduardo,5414684,Alex,Horta-Guinardó,el Guinardó,41.42309,2.17542,Entire home/apt,180,5,58,2020-02-06,2.41,5,238
22983231,Centric double-bed room,170409595,Adrià,Eixample,la Nova Esquerra de l'Eixample,41.38615,2.15015,Private room,55,3,24,2019-09-27,1.00,1,0
22985471,Comfortable Luxury in the heart of the city,41293717,Conxa,Eixample,Sant Antoni,41.38316,2.16136,Private room,50,3,0,,,4,324
22991301,Apartment near Sagrada Familia arrivals 24 hrs,170513081,Georgina,Eixample,el Fort Pienc,41.39646,2.1794,Entire home/apt,177,1,70,2020-02-09,2.91,27,307
22991302,One BR wonderful option close to Ciudadella Park,170513081,Georgina,Eixample,el Fort Pienc,41.39718,2.18162,Entire home/apt,176,1,71,2020-02-13,3.89,27,308
22993192,"DELUXE, central, boho chic, 3 bedrooms",134698146,Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.38485,2.15928,Entire home/apt,102,1,75,2019-12-17,3.20,30,81
22993997,"Palau Duplex Penthouse, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39594,2.16133,Entire home/apt,95,1,39,2020-01-30,1.61,139,217
22994002,"Palau I, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39579,2.16029,Entire home/apt,59,1,13,2020-01-19,0.54,139,237
22994004,"Palau II, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39582,2.16223,Entire home/apt,65,1,21,2020-01-18,0.87,139,212
22994010,"Palau III, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39565,2.16173,Entire home/apt,59,1,20,2019-09-20,0.82,139,249
22994015,"Palau IV, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39586,2.15987,Entire home/apt,65,1,19,2019-07-14,0.83,139,240
22994022,"Palau V, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3978,2.16199,Entire home/apt,59,1,9,2019-06-20,0.37,139,277
22994025,"Palau VI, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39642,2.16049,Entire home/apt,65,1,33,2020-01-24,1.39,139,266
22994030,"Palau VIII, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39639,2.16183,Entire home/apt,65,1,47,2020-01-07,1.96,139,273
22994034,"Palau X, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3964,2.16017,Entire home/apt,65,1,61,2020-02-01,2.51,139,239
22994186,EIXAMPLE CENTER DELUXE 4A,134698146,Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.38481,2.15785,Entire home/apt,85,1,41,2019-12-29,1.78,30,141
22994427,Beautiful design penthouse with rooftop terrace,14895536,David,Sants-Montjuïc,el Poble Sec,41.37242,2.16559,Private room,89,1,25,2019-12-09,1.04,1,85
22994926,Quiet double room in bright central flat,28536458,Carmen,Eixample,la Nova Esquerra de l'Eixample,41.37976,2.1506,Private room,45,1,0,,,2,0
22995912,Luxury Apartment Barcelona Center,63048416,Carla,Ciutat Vella,el Barri Gòtic,41.38132,2.18,Entire home/apt,116,32,1,2019-11-03,0.28,30,0
22997178,piso luminoso cerca del mar,159447757,Ana,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40905,2.21103,Entire home/apt,163,3,9,2019-12-12,0.53,5,287
22997348,Room with views to Barcelona,170568502,Sergi,Sant Martí,Sant Martí de Provençals,41.41902,2.19888,Private room,35,1,82,2020-01-11,3.95,2,342
22998247,CENTRAL 5*MODERNIST APT 6PP 2 BATH WIFI NetFlix AC,5543127,Vicky Agus,Eixample,la Dreta de l'Eixample,41.39348,2.17047,Entire home/apt,149,2,87,2020-01-19,3.57,15,295
23000537,PRIVILEGED LOCATION and A LOCAL EXPERIENCE,301380,Bojan,Sant Martí,el Clot,41.40949,2.18798,Private room,24,2,12,2018-07-22,0.50,1,0
23001940,MODERN AND STYLISH APARTMENT IN POBLE SEC,9123023,Marina & Jonathan,Sants-Montjuïc,el Poble Sec,41.37476,2.16212,Entire home/apt,105,2,111,2020-02-02,4.85,1,123
23002193,Wonderful room in centre of Barcelona,88981507,Victor,Eixample,la Nova Esquerra de l'Eixample,41.38323,2.15414,Private room,70,2,66,2020-01-30,3.37,9,160
23003107,Friendly and quiet Barcelona zone,21834051,Dana,Horta-Guinardó,Montbau,41.43053,2.14129,Private room,40,1,0,,,1,0
23004383,"Dble Room private lavabo'n terrace, magnific view",34559172,Claire,Horta-Guinardó,el Carmel,41.42112,2.15707,Private room,23,2,63,2020-01-09,2.64,1,35
23009807,3 bdrs for 5 next to Plaza España and Fira - ATU29,1275637,Jerome & Co,Eixample,Sant Antoni,41.37741,2.15279,Entire home/apt,135,1,59,2020-01-20,2.46,33,292
23011392,"Jardinets I, Friendly Rentals",102947901,Claudia,Gràcia,la Vila de Gràcia,41.39669,2.15898,Entire home/apt,65,1,66,2020-01-15,2.72,139,256
23011394,"Jardinets II, Friendly Rentals",102947901,Claudia,Gràcia,la Vila de Gràcia,41.39816,2.15887,Entire home/apt,65,1,69,2020-02-01,2.81,139,261
23011396,"Jardinets III, Friendly Rentals",102947901,Claudia,Gràcia,la Vila de Gràcia,41.39872,2.15913,Entire home/apt,65,1,41,2020-01-16,1.70,139,257
23012707,Classic 7 room apartment in the center,170513081,Georgina,Ciutat Vella,el Barri Gòtic,41.38548,2.1754,Entire home/apt,1075,1,70,2020-02-02,2.88,27,273
23015354,Cosy double bedroom in Plaza Catalunya,86669952,David,Ciutat Vella,el Barri Gòtic,41.38709,2.1732,Private room,45,2,0,,,1,0
23015638,Ático Glorias: live a month... love it always!,7191189,Ali,Sant Martí,el Clot,41.40813,2.18798,Entire home/apt,60,31,8,2018-12-10,0.35,1,24
23018180,Superbe chambre EXAMPLE et balcon ! 1 personne,8454365,Maxim,Eixample,l'Antiga Esquerra de l'Eixample,41.38919,2.15308,Private room,40,3,7,2019-12-22,0.42,3,344
23021549,Arenas,170804023,Marcos,Eixample,la Nova Esquerra de l'Eixample,41.38022,2.15056,Entire home/apt,150,3,16,2019-08-17,0.66,3,150
23029247,Nice room in a sharing flat in Barcelona centre,170884744,Deena,Ciutat Vella,el Barri Gòtic,41.38007,2.1789,Private room,28,2,122,2020-02-08,5.07,2,136
23030695,Working Room,170895136,Frank,Sants-Montjuïc,el Poble Sec,41.37342,2.16872,Private room,15,31,3,2020-01-30,0.14,2,104
23031576,Best location Gracia ***!,169257198,Marite,Gràcia,la Vila de Gràcia,41.39979,2.16024,Entire home/apt,41,1,135,2020-01-28,5.70,1,165
23032398,"Great 2 bedroom in Eixample wifi, optional parking",170513081,Georgina,Eixample,la Nova Esquerra de l'Eixample,41.37916,2.14976,Entire home/apt,204,1,83,2020-02-10,3.42,27,315
23032400,Spacious 2BR flat in Eixample- Arrival 24 hrs wifi,170513081,Georgina,Eixample,la Nova Esquerra de l'Eixample,41.38094,2.15085,Entire home/apt,208,1,38,2020-01-23,1.54,27,312
23033374,Spacious and bright apartment in old Barcelona,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38358,2.18016,Entire home/apt,155,3,25,2019-11-24,1.03,15,50
23035068,SIMPLES HABITACION DOBLE BARCELONA,130367324,Bruna,Sant Andreu,Navas,41.4183,2.18569,Private room,30,2,1,2018-02-24,0.04,1,0
23035119,"BOK 11, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Raval,41.3827,2.17163,Entire home/apt,118,1,28,2020-01-07,1.15,139,236
23035137,"BOK 12, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Raval,41.38108,2.17265,Entire home/apt,101,1,45,2020-01-25,1.85,139,254
23035147,"BOK 21, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Raval,41.3826,2.17127,Entire home/apt,113,1,35,2020-01-31,1.45,139,258
23035153,"BOK 22, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Raval,41.38254,2.1718,Entire home/apt,107,1,34,2019-12-03,1.40,139,255
23035175,"BOK Terrace 1, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Raval,41.38239,2.17143,Entire home/apt,124,1,54,2020-02-02,2.24,139,243
23035188,"BOK Terrace 2, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Barri Gòtic,41.3812,2.17326,Entire home/apt,113,1,70,2020-01-20,2.92,139,225
23038674,Comodidad y elegancia a lado de la Diagonal,170964222,Jose,Eixample,l'Antiga Esquerra de l'Eixample,41.393,2.15095,Entire home/apt,105,32,0,,,1,365
23040300,Double room + single room with private bathroom,36258338,Victor,Sants-Montjuïc,Sants,41.37331,2.13208,Private room,78,4,37,2020-01-04,1.51,1,15
23049111,Room for rent Mobile World Congress,6299879,Anita,Sant Martí,la Vila Olímpica del Poblenou,41.39217,2.19573,Private room,300,3,0,,,1,46
23049251,SUITE CON BAÑO PRIVADO CONFORTABLE Y CENTRICA,129357221,Gloria,Eixample,el Fort Pienc,41.39529,2.1807,Private room,85,3,31,2020-01-02,1.29,2,59
23050270,020. Alcam Plaza Cataluña,396363,Oscar And Diego,Eixample,la Dreta de l'Eixample,41.38785,2.16867,Entire home/apt,199,2,18,2020-01-08,0.76,69,322
23050389,"Esparteria I, Friendly Rentals",102947901,Claudia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38307,2.18329,Entire home/apt,69,1,27,2020-02-02,1.16,139,267
23051086,Autèntic Monumental 31,20790978,Apartaments Turistics Barcelona S.L,Eixample,el Fort Pienc,41.40161,2.18237,Entire home/apt,300,3,26,2020-01-07,1.12,18,295
23051681,Tetuan,151111399,Cristina,Eixample,la Dreta de l'Eixample,41.39374,2.17521,Private room,150,4,0,,,1,363
23054908,"Charming Room, Perfect for a Weekend get Away",171122068,Takeshi,Ciutat Vella,el Barri Gòtic,41.38476,2.17374,Private room,21,1,0,,,1,0
23055662,Loft Ramblas. (Renov. 2018).,3039107,Manuel,Ciutat Vella,el Raval,41.38453,2.16932,Entire home/apt,32,89,3,2019-07-10,0.14,38,224
23055996,Double room,149868622,Ca,Ciutat Vella,el Raval,41.37821,2.17234,Private room,30,10,2,2018-02-19,0.08,2,0
23056162,El castillo del raval,149868622,Ca,Ciutat Vella,el Raval,41.37868,2.1708,Private room,30,6,0,,,2,0
23065596,Private room with private bathroom close to Fira,59298917,Clara,Sants-Montjuïc,Hostafrancs,41.37165,2.1442,Private room,100,1,3,2019-02-28,0.13,1,9
23066673,YH9/2-Suissa|Bright & comfy apartment in Barcelona,14979846,General Estate,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40906,2.14003,Entire home/apt,5000,32,2,2018-07-31,0.10,11,207
23067811,Habitacion con cama doble,95335065,Pilar,Sant Martí,Sant Martí de Provençals,41.4184,2.20219,Private room,35,3,0,,,1,0
23067908,Sagrada Familia Cozy Apt. SPBP12388,54820821,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,60,1,55,2020-01-17,2.24,21,193
23072693,"TOP FLOOR apartment + 2 TERRACES, in the center.",77647230,Reform Turonet,Ciutat Vella,el Barri Gòtic,41.3841,2.17484,Entire home/apt,200,33,0,,,1,263
23075053,CLEAN COZY ROOM AT THE CENTER OF BARCELONA 2,171317914,Mila,Ciutat Vella,el Raval,41.3789,2.16672,Private room,30,2,62,2019-11-18,2.66,4,90
23075564,"New.Stylish.3bedr./2bath,CarrerParis,(from32days).",3192158,Tetyana,Eixample,l'Antiga Esquerra de l'Eixample,41.39161,2.1506,Entire home/apt,50,31,0,,,3,12
23076667,Large Spacious Flat in Poblenou,171335750,Shouta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39016,2.18517,Private room,21,1,0,,,1,0
23082394,Habitación con 2 camas en pleno centro-BARCELONA,103194370,Estrella,Eixample,la Dreta de l'Eixample,41.39055,2.16658,Private room,89,4,41,2019-11-02,1.87,3,343
23082591,"Suite con terraza privada, A 50 m Paseo de Gracia.",103194370,Estrella,Eixample,la Dreta de l'Eixample,41.39185,2.16658,Private room,100,4,19,2019-12-31,1.61,3,111
23083714,PENTHOUSE WITH TERRACE NEAR MOBILE WORLD CONGRESS,9787441,Andrea,Sants-Montjuïc,el Poble Sec,41.37286,2.16515,Entire home/apt,250,2,1,2018-02-28,0.04,2,6
23085264,Double room with private balcony and amazing views,24689391,Adriano,Ciutat Vella,el Raval,41.37705,2.17178,Private room,62,1,16,2020-02-11,0.67,1,326
23087237,Art-Filled Penthouse with Two Terraces and Spectacular Views,18308198,Alberto,Eixample,la Nova Esquerra de l'Eixample,41.38275,2.14518,Entire home/apt,236,2,70,2020-02-01,5.48,1,266
23087454,Wonderful exterior room just in Sagrada Familia.,69002083,Roger,Eixample,la Sagrada Família,41.40735,2.17475,Private room,60,1,1,2018-02-28,0.04,2,0
23088804,Double room w/private bathroom in Sagrada Familia,171237946,Adri,Eixample,la Sagrada Família,41.40664,2.18061,Private room,40,2,63,2019-11-25,2.62,1,4
23089425,Loft bombonera - 2,70933101,Dolors,Sant Martí,el Camp de l'Arpa del Clot,41.4082,2.18461,Private room,60,3,74,2020-01-22,3.08,2,297
23093063,Habitación privada en el centro de Barcelona,95291697,Daniela,Ciutat Vella,el Raval,41.37811,2.16898,Private room,50,1,59,2019-11-12,2.53,1,320
23099156,巴塞罗那市中心双人穿单间,106342307,Yucen,Eixample,la Nova Esquerra de l'Eixample,41.38327,2.1567,Shared room,25,1,0,,,1,0
23101188,montjuic-centro habitacion soleada,171608416,Maria Rosa,Sants-Montjuïc,la Marina de Port,41.36392,2.14133,Private room,70,7,0,,,1,365
23101472,蓝色海岸温馨小屋5,167904581,Hong,Ciutat Vella,el Raval,41.37652,2.17433,Private room,40,33,0,,,2,364
23101708,蓝色海岸温馨小屋6,167904581,Hong,Ciutat Vella,el Raval,41.37818,2.17269,Private room,45,33,0,,,2,364
23103203,Sunlight N | Luminosa estancia privada Barcelona,104644968,Odón,Sants-Montjuïc,la Marina de Port,41.36486,2.13707,Private room,45,3,29,2019-06-29,1.21,3,90
23104791,habitacion para el mobile congress 26/2-->1/3,171648912,Anna,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39083,2.18035,Private room,60,3,1,2018-02-11,0.04,1,0
23104871,4x Room whith private bathroom suitte,170523517,Ignacio,Eixample,Sant Antoni,41.37569,2.15378,Private room,74,3,2,2018-04-22,0.08,1,0
23108124,La Fira - Bóbila,170804023,Marcos,Sants-Montjuïc,el Poble Sec,41.37347,2.15916,Entire home/apt,150,3,2,2019-06-25,0.12,3,304
23114905,Stylish Studio with Magnificent View Las Ramblas,171753883,Beatriz,Ciutat Vella,el Barri Gòtic,41.38489,2.17112,Entire home/apt,219,1,144,2020-02-09,6.01,6,277
23115849,"BARCELONA| BRIGHT 1 BEDROOM, SAGRADA FAMILIA¦",299462,Stay U-Nique,Eixample,la Sagrada Família,41.40782,2.17762,Entire home/apt,100,32,6,2019-12-05,0.30,68,204
23116087,Ciutadella Park room,38907704,Raffaele,Sant Martí,el Parc i la Llacuna del Poblenou,41.39283,2.18766,Private room,29,2,88,2020-01-30,3.67,1,7
23116343,BLUE DOBLE ROOM in BARCELONA CENTER,39036034,John,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38849,2.1743,Private room,35,1,40,2020-01-25,1.63,8,84
23116541,Habitación  cómoda y grande con baño privado,171766015,Arianna,Gràcia,la Vila de Gràcia,41.40483,2.154,Private room,35,3,23,2018-10-27,0.98,1,0
23117037,Lovely & Design in Ciutadella,32037490,SweetInn,Eixample,el Fort Pienc,41.39894,2.18492,Entire home/apt,100,2,48,2020-01-29,2.10,82,282
23121270,COZY APARTMENT II,7843388,Bed And Friends,Eixample,l'Antiga Esquerra de l'Eixample,41.38878,2.16192,Entire home/apt,34,32,6,2019-05-18,0.27,38,0
23122981,Relax in the Raval - Room with Balcony,171821950,Erwin And Isabel,Ciutat Vella,el Raval,41.37874,2.16731,Private room,55,3,59,2020-01-22,2.43,1,327
23123174,Cozy and fully furnished rooms in the center,171824614,Mauro,Eixample,Sant Antoni,41.37519,2.15474,Private room,99,2,45,2019-10-12,1.91,1,329
23124475,"Lovely room near to the sea, fort Pienc",9381979,Brenda Rita,Eixample,el Fort Pienc,41.39636,2.18357,Private room,40,2,123,2020-02-08,5.02,2,73
23134782,Turó Park Getaway,161428440,Juan Carlos,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39478,2.14177,Entire home/apt,1700,32,0,,,1,358
23136406,Habitación para CHICAS cerca de La Sagrada Familia,11944470,Maide,Eixample,el Fort Pienc,41.40036,2.18355,Private room,25,3,3,2018-05-13,0.13,1,179
23136894,Ciudadela apartment with mezzanine,125158731,Bassaidai,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38358,2.18056,Entire home/apt,45,120,0,,,2,46
23138164,Lovely Sunny Double Room,4950893,Ata,Sant Martí,el Clot,41.40919,2.18956,Private room,65,2,2,2018-04-17,0.08,2,0
23139323,Back for three  - W/ private bathroom,171964062,Alberto,Eixample,la Dreta de l'Eixample,41.38882,2.16376,Private room,89,1,147,2020-02-10,6.00,3,156
23140998,Habitación doble con baño privado y terraza,156316056,Gemma,Horta-Guinardó,la Teixonera,41.42522,2.15163,Private room,60,3,17,2019-07-25,0.71,2,36
23142103,"Balcony for three, W/ private bathroom",171964062,Alberto,Eixample,la Dreta de l'Eixample,41.39081,2.16309,Private room,89,1,127,2020-02-09,5.21,3,127
23142441,"Balcony for2 or 3, @Plaza Cataluña w/priv.bathroom",171964610,Juan Jose,Eixample,la Dreta de l'Eixample,41.39062,2.16304,Private room,89,1,207,2020-02-12,8.40,2,100
23142797,"Room for 2 or 3, Barcelona center w/priv. bathroom",171964610,Juan Jose,Eixample,la Dreta de l'Eixample,41.38951,2.16386,Private room,89,1,146,2020-02-09,6.04,2,166
